	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	contrast
Taf1a	98.3126494505593	-0.0372935230868262	0.174686249146028	-0.213488601816911	0.830945878634446	0.975871975922457	C57BL6J_F1_Control-BALBcJ_F1_Control
Trim3	850.847331975174	0.158163358553202	0.0770572248964561	2.05254418084392	0.0401168059546917	0.141294618813924	C57BL6J_F1_Control-BALBcJ_F1_Control
Cby1	68.8872764532451	-0.10234348231558	0.194131460981021	-0.527186483831109	0.598064093829094	0.887330315317329	C57BL6J_F1_Control-BALBcJ_F1_Control
Iqgap1	3571.70674908419	0.0421062946132932	0.0729302976512776	0.577349825372001	0.563703161402883	0.86392263731616	C57BL6J_F1_Control-BALBcJ_F1_Control
Elp3	313.946423020441	-0.128627914510543	0.110099313687315	-1.16828988485659	0.242689854102363	0.537448554337128	C57BL6J_F1_Control-BALBcJ_F1_Control
Mbtd1	209.856880133842	0.327443805282299	0.177692707865047	1.84275319576414	0.0653650532806814	0.207422790649306	C57BL6J_F1_Control-BALBcJ_F1_Control
Eri2	85.4685402315709	0.544148824742446	0.20584910513355	2.64343546399881	0.0082069409142504	0.0375697843638325	C57BL6J_F1_Control-BALBcJ_F1_Control
Tnf	74.8535562766823	-0.0442336849657529	0.266455829491426	-0.166007570748893	0.868150992248752	0.979100490263934	C57BL6J_F1_Control-BALBcJ_F1_Control
Sass6	325.52765994271	-0.176901794177187	0.102218213013098	-1.73062890616684	0.0835179726630758	0.252267953888884	C57BL6J_F1_Control-BALBcJ_F1_Control
Zfp580	27.0222954639452	0.222277953724754	0.317412314221875	0.700281443930933	0.483751557812111	0.803422919972396	C57BL6J_F1_Control-BALBcJ_F1_Control
Snx30	274.879896135471	-0.149144519293283	0.114322101483855	-1.30459917511529	0.1920293693145	0.467249767098129	C57BL6J_F1_Control-BALBcJ_F1_Control
Psmb8	540.230026864302	0.00511089009064544	0.166582110025394	0.0306809061901445	0.975524018646659	0.995372502945069	C57BL6J_F1_Control-BALBcJ_F1_Control
Tigar	189.490643765242	0.344291404816149	0.173351549668445	1.98608783985286	0.047023571265159	0.158939824975406	C57BL6J_F1_Control-BALBcJ_F1_Control
Iars2	104.51116848092	0.0373650794973302	0.164711234093059	0.226852040196722	0.820538796167493	0.972644140629805	C57BL6J_F1_Control-BALBcJ_F1_Control
Tusc3	342.55468872671	-0.171309329917766	0.100364708325421	-1.70686820871652	0.0878465509990277	0.262734392946259	C57BL6J_F1_Control-BALBcJ_F1_Control
Hemk1	176.970130326919	-0.54828078799162	0.135504348526357	-4.04622282571969	5.20506895023199e-05	0.000384382560954375	C57BL6J_F1_Control-BALBcJ_F1_Control
Lrrfip1	1007.66861713095	0.0478351739143959	0.102098045350916	0.468521936438488	0.63941138753575	0.919225325658969	C57BL6J_F1_Control-BALBcJ_F1_Control
Trak2	602.206906507117	-0.0307363115368013	0.0835082266364054	-0.368063276814955	0.712826052589483	0.948681394885609	C57BL6J_F1_Control-BALBcJ_F1_Control
Rpl28	113.985840396884	-5.25955781154222	0.289874455984924	-18.144261085964	1.42539095897712e-73	1.1897042213416e-71	C57BL6J_F1_Control-BALBcJ_F1_Control
Ikbke	392.118962957638	0.647092183988343	0.315094595576619	2.05364418518246	0.0400101423127203	0.141057368133942	C57BL6J_F1_Control-BALBcJ_F1_Control
Snf8	162.469826671396	-0.0603840615641231	0.150582859781674	-0.40100222330531	0.688418487012404	0.943764647372389	C57BL6J_F1_Control-BALBcJ_F1_Control
Tsc2	1264.20010671974	0.107323276708389	0.0815096383524838	1.31669430606814	0.187941112982994	0.460423654946052	C57BL6J_F1_Control-BALBcJ_F1_Control
BC029722	597.569620736974	-0.397833065686159	0.0995221106603399	-3.99743396765296	6.40328452063823e-05	0.000467739364943386	C57BL6J_F1_Control-BALBcJ_F1_Control
Ncstn	3765.30548403504	0.0592976692163078	0.0679983317278829	0.872045941562309	0.383183315198421	0.714074738706684	C57BL6J_F1_Control-BALBcJ_F1_Control
Crebzf	133.244889422992	0.716971343166174	0.155515283873055	4.6102950482438	4.02097883157975e-06	3.41165319776353e-05	C57BL6J_F1_Control-BALBcJ_F1_Control
Cacul1	1407.26261860065	0.23002766026707	0.0795357658016751	2.89212856566506	0.00382641330336523	0.0193695308120985	C57BL6J_F1_Control-BALBcJ_F1_Control
BC037034	172.702180906427	-0.414127362007172	0.148427446067452	-2.79009962765898	0.00526918248092455	0.0254523498304686	C57BL6J_F1_Control-BALBcJ_F1_Control
Mrpl44	231.961892396483	0.12286000486288	0.125551518023873	0.978562480140773	0.327796205556113	0.644780816302176	C57BL6J_F1_Control-BALBcJ_F1_Control
Gm1966	5221.03645642409	3.88785493055625	0.280507536495844	13.8600729917068	1.10561772663635e-43	4.83910002548519e-42	C57BL6J_F1_Control-BALBcJ_F1_Control
Ptprj	350.546588741203	-0.0261220711805169	0.0982738289835556	-0.265809030244339	0.790386288206649	0.96789581938727	C57BL6J_F1_Control-BALBcJ_F1_Control
Sgsh	837.962527989525	-0.248617194896141	0.13509915298766	-1.84025724364719	0.0657304793830048	0.20821420168191	C57BL6J_F1_Control-BALBcJ_F1_Control
Rpusd1	114.278001910518	0.102756658518686	0.192282503501861	0.534404621571257	0.593061622192466	0.883737909874779	C57BL6J_F1_Control-BALBcJ_F1_Control
Lmbrd1	3153.13452463225	-0.118478438464179	0.0621390518333305	-1.90666633893871	0.0565638085570077	0.185056981687421	C57BL6J_F1_Control-BALBcJ_F1_Control
Plekha2	692.634367634076	-0.000478692778807501	0.0980851121666829	-0.00488038162197362	0.996106034310834	0.999441267871829	C57BL6J_F1_Control-BALBcJ_F1_Control
Smpdl3b	72.50940352348	-0.32217352607643	0.187727006842117	-1.71618101996047	0.0861289159523449	0.25889169125039	C57BL6J_F1_Control-BALBcJ_F1_Control
Hs1bp3	1368.575144584	-0.204749282935323	0.0747990681216065	-2.7373239811283	0.00619412578131207	0.0293668658244769	C57BL6J_F1_Control-BALBcJ_F1_Control
Lin37	32.7461699304191	0.0188760879076346	0.259949061875195	0.0726145644514665	0.942112836561803	0.989227614307485	C57BL6J_F1_Control-BALBcJ_F1_Control
Ncapg2	391.206455174576	1.47761626726663	0.122889924119735	12.0239008840704	2.66105570132187e-33	8.9257279551815e-32	C57BL6J_F1_Control-BALBcJ_F1_Control
Mertk	9759.82755750837	0.481416015391945	0.0696660085954503	6.91034300798719	4.83483230901939e-12	7.05374518580105e-11	C57BL6J_F1_Control-BALBcJ_F1_Control
Apoh	157.500920408271	-0.025770778264651	0.218685934764652	-0.117843784934707	0.906191435871309	0.9858335252196	C57BL6J_F1_Control-BALBcJ_F1_Control
Zcchc4	69.558567526	-0.0705561789743866	0.214713757391008	-0.328605767193106	0.742453688362179	0.956675920775147	C57BL6J_F1_Control-BALBcJ_F1_Control
Kantr	63.8162133371705	-2.42362745787621	0.229401020696219	-10.5650247349408	4.32854550928235e-26	1.16805637840709e-24	C57BL6J_F1_Control-BALBcJ_F1_Control
Ralgapa2	374.535144593148	0.0902948060191733	0.1080206029527	0.835903554979333	0.40320916233806	0.734204811583611	C57BL6J_F1_Control-BALBcJ_F1_Control
Ppfibp1	474.180210204986	0.12102683363514	0.0984738653878651	1.22902491090853	0.21906246627716	0.506908569612333	C57BL6J_F1_Control-BALBcJ_F1_Control
Ddx54	110.092169018928	0.0561626906177189	0.14860429522894	0.377934504054507	0.705479249592937	0.944912683721632	C57BL6J_F1_Control-BALBcJ_F1_Control
Prkcd	187.650676728605	-0.0148361745896502	0.122792229616325	-0.120823399298205	0.903830915919062	0.985672791623675	C57BL6J_F1_Control-BALBcJ_F1_Control
Snx6	1066.32000205271	0.0390002376275379	0.071493681868761	0.545506072818148	0.585405504981924	0.87908801564022	C57BL6J_F1_Control-BALBcJ_F1_Control
Abca1	385.670270355241	-0.0728636608743122	0.187703864123539	-0.388184128305193	0.697879777837886	0.94400943978797	C57BL6J_F1_Control-BALBcJ_F1_Control
Nrm	77.2786317168128	-0.0960570531999608	0.194965608173428	-0.492687167238823	0.622233646418135	0.90705367824643	C57BL6J_F1_Control-BALBcJ_F1_Control
Epb41l1	741.387058557617	-0.0808365651141408	0.113812190315035	-0.710262801290292	0.477541182899115	0.800511585906083	C57BL6J_F1_Control-BALBcJ_F1_Control
2610507I01Rik	272.574441250334	3.10508772487555	0.154056931506541	20.1554561324216	2.41027155494502e-90	2.62135291233263e-88	C57BL6J_F1_Control-BALBcJ_F1_Control
Rabl2	51.075583007771	-0.0882031773443706	0.233694280473848	-0.377429764928463	0.705854250503677	0.944912683721632	C57BL6J_F1_Control-BALBcJ_F1_Control
Pdgfrl	29.0084952125564	1.91671992159218	0.282036894455364	6.79599002567916	1.07571220854699e-11	1.51997288050202e-10	C57BL6J_F1_Control-BALBcJ_F1_Control
H2-Q4	2997.87664966282	-0.0256026408950354	0.124922737368821	-0.204947805614012	0.83761290440006	0.976481148515316	C57BL6J_F1_Control-BALBcJ_F1_Control
Crk	612.145378294623	0.00075410885962116	0.0889740982577346	0.00847559991489551	0.993237530649019	0.999441267871829	C57BL6J_F1_Control-BALBcJ_F1_Control
Fyttd1	101.296345667725	-0.0533511002299492	0.168186106306255	-0.317214670115501	0.75108071917791	0.956675920775147	C57BL6J_F1_Control-BALBcJ_F1_Control
Ubiad1	320.920692418173	-1.00212972399781	0.102656777962399	-9.76194406145177	1.63981190887174e-22	3.8465914646671e-21	C57BL6J_F1_Control-BALBcJ_F1_Control
1110032A03Rik	73.6165660827791	-0.0510439739140338	0.201378745187803	-0.25347249962468	0.7999031095449	0.971089211756518	C57BL6J_F1_Control-BALBcJ_F1_Control
Mbnl1	1601.46643765582	0.0475661926392198	0.0808593175365119	0.588258645860341	0.556358698625427	0.860405816918668	C57BL6J_F1_Control-BALBcJ_F1_Control
Sdhaf2	239.828647589542	0.0537023298719112	0.111754240533918	0.480539526870235	0.630843804018036	0.912337749537074	C57BL6J_F1_Control-BALBcJ_F1_Control
Tbc1d2b	183.981566899949	0.19136900352732	0.137519506694081	1.39157715241831	0.164050481496931	0.418165609440685	C57BL6J_F1_Control-BALBcJ_F1_Control
Dtx2	73.1897551210346	-0.0213210736868077	0.200455857833695	-0.106362936544845	0.915294398574188	0.987178192856608	C57BL6J_F1_Control-BALBcJ_F1_Control
Phkg1	116.190676306924	0.232811035953778	0.185032741752205	1.25821535015439	0.208313885022199	0.494027600165048	C57BL6J_F1_Control-BALBcJ_F1_Control
Zfp944	191.238538798011	0.364285588251979	0.124061098675765	2.9363401754489	0.0033210990760058	0.0171749633772116	C57BL6J_F1_Control-BALBcJ_F1_Control
Ube4a	792.228180006797	-0.158664160953185	0.0897106717578339	-1.76862081003568	0.0769571755678766	0.235063236692008	C57BL6J_F1_Control-BALBcJ_F1_Control
Psma7	86.6545083608631	-0.0297353888889183	0.170849397429937	-0.174044446958687	0.861830531627687	0.979029085566307	C57BL6J_F1_Control-BALBcJ_F1_Control
Itpripl1	298.559838386302	-0.652400561608648	0.129409880299159	-5.04135047571701	4.6225797028501e-07	4.32042670664818e-06	C57BL6J_F1_Control-BALBcJ_F1_Control
P2ry6	307.775912216643	-0.0189802813660959	0.132887851999798	-0.142829318710974	0.88642498148398	0.981604214299908	C57BL6J_F1_Control-BALBcJ_F1_Control
Hgsnat	1063.32048920862	-0.125733876572935	0.112834731228316	-1.11431892648832	0.26514239026111	0.567005150284288	C57BL6J_F1_Control-BALBcJ_F1_Control
Abcc3	2559.891538762	-0.479134688188842	0.0937918102007073	-5.10849174531902	3.24740589532311e-07	3.08331739637954e-06	C57BL6J_F1_Control-BALBcJ_F1_Control
Kif1c	1054.92016506452	-0.0282863452384028	0.0718808761892083	-0.393516978896392	0.693937686097115	0.943858754812665	C57BL6J_F1_Control-BALBcJ_F1_Control
Tiparp	192.39369799802	-0.037741094380212	0.173334224385127	-0.217735963651102	0.827634840924823	0.975064351687094	C57BL6J_F1_Control-BALBcJ_F1_Control
Atp6v1h	420.354246734379	0.0279506010763187	0.0869864494266747	0.32132132372962	0.747966898517344	0.956675920775147	C57BL6J_F1_Control-BALBcJ_F1_Control
Ttc12	121.656172845609	-1.04556429651756	0.168385540667281	-6.20934726565108	5.32051320734236e-10	6.40782614132609e-09	C57BL6J_F1_Control-BALBcJ_F1_Control
Pdf	148.694678134835	-0.1498469678276	0.128070587817778	-1.17003420052078	0.2419872059015	0.536768901100423	C57BL6J_F1_Control-BALBcJ_F1_Control
Abcg1	3212.51340817585	-0.201455094074234	0.125160923403013	-1.60956861452322	0.107492064566254	0.306181761689115	C57BL6J_F1_Control-BALBcJ_F1_Control
Gm45929	42.992119207237	-0.205876332860133	0.226641771516536	-0.908377707615618	0.363678699448261	0.689308583095033	C57BL6J_F1_Control-BALBcJ_F1_Control
1500011B03Rik	48.6133573151707	-1.43029770594552	0.234654336549198	-6.09533890137865	1.09205841803288e-09	1.2892755468158e-08	C57BL6J_F1_Control-BALBcJ_F1_Control
Huwe1	784.459263614546	-1.03330112045364	0.109846172694614	-9.40680130318556	5.11465044428243e-21	1.11251396633513e-19	C57BL6J_F1_Control-BALBcJ_F1_Control
Slc39a13	532.860017504063	0.0386576690622095	0.0938303781388405	0.411995238951376	0.680342912894323	0.939496234850991	C57BL6J_F1_Control-BALBcJ_F1_Control
Tbx6	35.8846720334897	0.694272901294142	0.255784098934122	2.71429265613948	0.00664174628503733	0.0312414513984259	C57BL6J_F1_Control-BALBcJ_F1_Control
Rbm6	174.305671244725	-0.0230171829204907	0.13292832824897	-0.173154836321873	0.862529722715404	0.979029085566307	C57BL6J_F1_Control-BALBcJ_F1_Control
Ajuba	210.180785381449	1.63327995825485	0.199285274133831	8.19568814280781	2.49163562787706e-16	4.51640417598523e-15	C57BL6J_F1_Control-BALBcJ_F1_Control
Fibp	81.448271273641	0.0276191099277312	0.161495293114279	0.171021144920843	0.864207139290378	0.979029085566307	C57BL6J_F1_Control-BALBcJ_F1_Control
Upf1	1180.52083847417	-0.0177866509066667	0.0749575020933963	-0.237289803020713	0.81243197224429	0.972263537307354	C57BL6J_F1_Control-BALBcJ_F1_Control
Rere	1424.85336426774	0.0490464359883586	0.0735334732364936	0.666994687312248	0.504775526928478	0.817158036150793	C57BL6J_F1_Control-BALBcJ_F1_Control
Elmod2	252.605422115423	0.0278077129460913	0.138182731662771	0.20123869756718	0.840511934093164	0.976481148515316	C57BL6J_F1_Control-BALBcJ_F1_Control
Hmbox1	350.819242105838	-0.0427680545870239	0.092622492002391	-0.461745885501762	0.644263561502662	0.922217802359226	C57BL6J_F1_Control-BALBcJ_F1_Control
Agpat3	288.803421463171	0.112708551818329	0.107757139593316	1.04594973700769	0.295584239205498	0.603849126931095	C57BL6J_F1_Control-BALBcJ_F1_Control
Ndufa13	949.315137717712	-0.0552891091387789	0.0789039970531129	-0.700713667288134	0.483481724955999	0.803422919972396	C57BL6J_F1_Control-BALBcJ_F1_Control
Papd4	747.039831271865	0.284539609333352	0.0718636590076358	3.95943670643208	7.51267510981892e-05	0.000541425521468677	C57BL6J_F1_Control-BALBcJ_F1_Control
Dhx34	882.290732423727	0.0690141011090706	0.0846370098260532	0.815412799328675	0.414836060335689	0.746663300172912	C57BL6J_F1_Control-BALBcJ_F1_Control
Gmfb	2004.938061611	-0.116656768751409	0.0753422649350325	-1.54835760315942	0.121536222826348	0.335533464402894	C57BL6J_F1_Control-BALBcJ_F1_Control
Klhdc4	379.023406853734	0.0895424429384862	0.0934695961834141	0.957984698711849	0.338070474365383	0.659062972567822	C57BL6J_F1_Control-BALBcJ_F1_Control
Stx16	1376.75004514232	-0.0826599953607473	0.0659937634837524	-1.25254252822084	0.210372241768758	0.49658547915185	C57BL6J_F1_Control-BALBcJ_F1_Control
Dazap2	1964.77740634554	0.0190904500936308	0.0820390297394912	0.232699608396773	0.81599467332237	0.972644140629805	C57BL6J_F1_Control-BALBcJ_F1_Control
Tbcd	96.6178854535346	0.134751727389507	0.167746789258618	0.803304361204542	0.42179883782713	0.754654052323813	C57BL6J_F1_Control-BALBcJ_F1_Control
Tln1	7595.42461093999	-0.00448554379062365	0.0573901769618505	-0.0781587377506323	0.937701784073004	0.988589030734924	C57BL6J_F1_Control-BALBcJ_F1_Control
Smap1	617.909542793453	0.0994633461391417	0.0795179725331024	1.25082849789381	0.210997055264035	0.497221557020764	C57BL6J_F1_Control-BALBcJ_F1_Control
Asah1	8137.55751433311	0.309529581210045	0.0706580941672487	4.3806669972924	1.18316573178607e-05	9.43640402528932e-05	C57BL6J_F1_Control-BALBcJ_F1_Control
Fam193b	115.204583391727	-0.100038367630862	0.148786142394002	-0.672363474321075	0.501352329792621	0.814555686566644	C57BL6J_F1_Control-BALBcJ_F1_Control
Serpina1d	184.035502176722	1.06228722792417	0.190346998866979	5.58079315275431	2.39424243263385e-08	2.53478940729289e-07	C57BL6J_F1_Control-BALBcJ_F1_Control
Aurkaip1	531.078738999305	-0.0747071841897783	0.0969053893932435	-0.770929095456347	0.440748960179113	0.766770731014462	C57BL6J_F1_Control-BALBcJ_F1_Control
Abcf1	332.241645182215	0.24712471574494	0.112442881765973	2.19777999161637	0.0279647879466166	0.106207009460748	C57BL6J_F1_Control-BALBcJ_F1_Control
Ppp2cb	1513.535304967	0.148988730283101	0.0705980874468417	2.11037912882959	0.0348257127349943	0.125870577045211	C57BL6J_F1_Control-BALBcJ_F1_Control
Ntn4	75.2789086115905	1.00907357288754	0.223545456737271	4.51395249814218	6.36304747033334e-06	5.27412872310078e-05	C57BL6J_F1_Control-BALBcJ_F1_Control
Hcst	117.79842543004	-0.603814048606085	0.173032937384979	-3.48959023485029	0.000483761704680462	0.00311709292297698	C57BL6J_F1_Control-BALBcJ_F1_Control
Ppp2r2a	249.38411971759	0.287639492891492	0.113944897278799	2.52437362059048	0.0115904671200657	0.0508535287211684	C57BL6J_F1_Control-BALBcJ_F1_Control
Capns1	7286.24398833911	0.303253975659517	0.049452185543597	6.13226639684445	8.66358696475082e-10	1.02958985485069e-08	C57BL6J_F1_Control-BALBcJ_F1_Control
Acsf2	73.5961987921831	-0.166221276275906	0.238585435258778	-0.696694985155386	0.485993697846176	0.805277646154167	C57BL6J_F1_Control-BALBcJ_F1_Control
Cela2a	27.5416552688899	2.59991075521241	0.313955199967103	8.28115207355966	1.21989285730167e-16	2.24522844351573e-15	C57BL6J_F1_Control-BALBcJ_F1_Control
Cog6	409.042767682989	-0.111131634320289	0.0951547007778982	-1.16790482668516	0.242845156994183	0.537448554337128	C57BL6J_F1_Control-BALBcJ_F1_Control
Immp1l	37.2688708152036	-0.50002089681202	0.256369477508755	-1.95039168340523	0.0511294523535298	0.170542383361355	C57BL6J_F1_Control-BALBcJ_F1_Control
Gbp7	293.124619981751	-0.0628647793062949	0.289953330737406	-0.216809991961182	0.82835642471272	0.975064351687094	C57BL6J_F1_Control-BALBcJ_F1_Control
Vps33b	258.277942553825	-0.0397524616561838	0.146984141845461	-0.270454085434465	0.786810935606736	0.966084313339916	C57BL6J_F1_Control-BALBcJ_F1_Control
Pex19	375.107032764708	0.0367466403227903	0.0958516456379011	0.383369947153626	0.701445482989441	0.944912683721632	C57BL6J_F1_Control-BALBcJ_F1_Control
Daam1	179.274828420732	-0.013292395724627	0.148976130627335	-0.0892250031508606	0.928903094981574	0.987477447807663	C57BL6J_F1_Control-BALBcJ_F1_Control
Mansc1	130.404572539442	-0.620126213416162	0.15168082514277	-4.0883626050456	4.34428726253966e-05	0.000324825978859476	C57BL6J_F1_Control-BALBcJ_F1_Control
Sra1	70.916640847252	-0.0300341834173168	0.175265895288759	-0.171363535203663	0.863937925318416	0.979029085566307	C57BL6J_F1_Control-BALBcJ_F1_Control
Ifi30	7268.66368799664	-0.0942504510114703	0.085148880793462	-1.1068900745752	0.268341457668683	0.572238557084316	C57BL6J_F1_Control-BALBcJ_F1_Control
Cbl	173.372634258723	-0.257347543662367	0.128527201376093	-2.00228076941723	0.0452545430777783	0.154390261507744	C57BL6J_F1_Control-BALBcJ_F1_Control
Tpm4	603.132920505278	-0.135366413172532	0.0853401798538495	-1.58619788948601	0.11269442640902	0.317223761868214	C57BL6J_F1_Control-BALBcJ_F1_Control
Kars	1496.83704673816	0.0149392495434332	0.073039579086285	0.204536358647204	0.837934382400854	0.976481148515316	C57BL6J_F1_Control-BALBcJ_F1_Control
Zfp677	87.5350164526593	0.173767844241381	0.191314876486443	0.908281924713234	0.363729289822051	0.689308583095033	C57BL6J_F1_Control-BALBcJ_F1_Control
Phf13	148.073534127777	-0.104303290589262	0.15494623963144	-0.673157934244552	0.500846819857353	0.814248305334812	C57BL6J_F1_Control-BALBcJ_F1_Control
Borcs5	158.960702086497	0.570826326772268	0.131000084582179	4.35745006266905	1.31586508443234e-05	0.00010471485117578	C57BL6J_F1_Control-BALBcJ_F1_Control
Gabbr1	690.057671703937	-0.0461776112173697	0.0971286895808142	-0.475427100032565	0.634482582319862	0.915336453593466	C57BL6J_F1_Control-BALBcJ_F1_Control
Ccsap	177.318631031195	-0.333506303764057	0.127293061571467	-2.61998807827255	0.00879328409387075	0.039797095350444	C57BL6J_F1_Control-BALBcJ_F1_Control
Gm15501	944.415116955268	4.5350546186483	0.111860476038063	40.54206435797	0	0	C57BL6J_F1_Control-BALBcJ_F1_Control
Enpp4	1405.55135782825	-0.130652329204383	0.0792212745754148	-1.64920761379581	0.0991051086732755	0.288240060800961	C57BL6J_F1_Control-BALBcJ_F1_Control
Scly	381.439113743169	-0.142911604852468	0.0976613884264595	-1.46333783652976	0.143374959342045	0.379275712483985	C57BL6J_F1_Control-BALBcJ_F1_Control
Dnajc8	150.040724413447	0.000327377375518781	0.146378202215777	0.00223651725846579	0.998215518897166	0.999882783566401	C57BL6J_F1_Control-BALBcJ_F1_Control
Anapc15	188.604760687185	-0.0233061716905068	0.179646396829602	-0.129733588325811	0.896777207486904	0.982927037921073	C57BL6J_F1_Control-BALBcJ_F1_Control
Nup88	216.062212487528	-0.0862375602141566	0.129979189644856	-0.663472056179028	0.507028270483286	0.818221431099152	C57BL6J_F1_Control-BALBcJ_F1_Control
Psmb4	521.50104503969	-0.0239408934544234	0.0777085055990048	-0.308085881588874	0.758016983942738	0.958090354902211	C57BL6J_F1_Control-BALBcJ_F1_Control
Nectin4	415.186800119955	0.140869463714918	0.110333417324491	1.27676153907769	0.201686447844596	0.485382344660651	C57BL6J_F1_Control-BALBcJ_F1_Control
Bcl2l13	201.408525081439	0.192949884824396	0.136432539093968	1.4142512197292	0.15728815395687	0.405105390288741	C57BL6J_F1_Control-BALBcJ_F1_Control
Lrrc8b	164.394885200077	-0.510570541110595	0.168925356497086	-3.02246241593342	0.00250727215634881	0.0134508217774826	C57BL6J_F1_Control-BALBcJ_F1_Control
Mrpl20	438.16317998908	0.0368685858348636	0.101076062555992	0.36476080391873	0.71528996602313	0.949225686004801	C57BL6J_F1_Control-BALBcJ_F1_Control
Sap25	342.003914746694	-0.229348086889381	0.113137603673766	-2.02716055000342	0.0426459961762116	0.147851232073481	C57BL6J_F1_Control-BALBcJ_F1_Control
Trappc4	265.447178624231	0.149929852493944	0.120503697146596	1.24419296705519	0.213428551552663	0.499064084042973	C57BL6J_F1_Control-BALBcJ_F1_Control
Csf1r	69528.7651440386	0.0332548183017722	0.0648935608597455	0.512451741916982	0.60833488636811	0.897201634358602	C57BL6J_F1_Control-BALBcJ_F1_Control
Arih2	249.86421512987	-0.140215852650184	0.154057113029809	-0.910155006105125	0.362740769036298	0.689064287767771	C57BL6J_F1_Control-BALBcJ_F1_Control
Ehd4	1023.32774666446	0.0314995784264408	0.118979211254451	0.264748590063143	0.791203143162455	0.967968646476432	C57BL6J_F1_Control-BALBcJ_F1_Control
Kdm6b	486.073066099762	-0.0303111430597896	0.0908702313017581	-0.333565157979334	0.738707713659114	0.956675920775147	C57BL6J_F1_Control-BALBcJ_F1_Control
Cyp4f18	295.054024720792	2.00580451008445	0.112680927947662	17.8007454022397	6.97345011043767e-71	5.56171387696907e-69	C57BL6J_F1_Control-BALBcJ_F1_Control
Msh2	109.314644371388	0.174731501641119	0.159655250801922	1.09443003448663	0.27376641735384	0.577290053985272	C57BL6J_F1_Control-BALBcJ_F1_Control
Mettl16	126.375934325676	0.140496418671965	0.165862199299011	0.847067139262287	0.396957699974413	0.727249201229285	C57BL6J_F1_Control-BALBcJ_F1_Control
Scarb2	246.841620212711	-0.0259936409922163	0.120632938969147	-0.21547714259755	0.829395331075113	0.975647277361055	C57BL6J_F1_Control-BALBcJ_F1_Control
Vill	139.265483613835	0.417320012000579	0.1575079229421	2.64951758746756	0.00806067766584787	0.0370419617704584	C57BL6J_F1_Control-BALBcJ_F1_Control
Dcdc2b	14.2930721158124	1.22987267789071	0.340115087780214	3.61604857319787	0.00029913426949618	0.00200671568826503	C57BL6J_F1_Control-BALBcJ_F1_Control
Gpd1l	676.848002245934	0.0612302059197466	0.0865824499000728	0.707189574681867	0.479448676384509	0.801836579470645	C57BL6J_F1_Control-BALBcJ_F1_Control
Iqgap2	4740.67155580713	0.411956919919493	0.0647887763613084	6.35846118812504	2.03784858654781e-10	2.56625914986669e-09	C57BL6J_F1_Control-BALBcJ_F1_Control
Mettl3	508.39730123768	0.228247446915415	0.0892439340621065	2.55756819008643	0.0105406889655833	0.0468779835160823	C57BL6J_F1_Control-BALBcJ_F1_Control
Klhl7	146.50969921988	0.214873750890619	0.171579465339728	1.25232789637833	0.210450407854546	0.49658547915185	C57BL6J_F1_Control-BALBcJ_F1_Control
Dnajb14	235.782347554238	0.0333344700489201	0.144903738744608	0.230045617440361	0.818056322542818	0.972644140629805	C57BL6J_F1_Control-BALBcJ_F1_Control
Clcn7	1706.99061731159	0.027130246944622	0.0893975973992112	0.303478479667299	0.761525245381595	0.959324010415776	C57BL6J_F1_Control-BALBcJ_F1_Control
Slc35c2	463.471949552053	-0.102991685899359	0.10257397919528	-1.00407224821885	0.315343790798221	0.628684986927346	C57BL6J_F1_Control-BALBcJ_F1_Control
Dgat1	50.1351799077646	-0.111409975860642	0.227656885314435	-0.489376702605613	0.62457502682377	0.908265709590968	C57BL6J_F1_Control-BALBcJ_F1_Control
Oma1	134.199176397153	-0.0772694100204686	0.136735066010426	-0.565103102481239	0.572003638400689	0.866252695455489	C57BL6J_F1_Control-BALBcJ_F1_Control
Brd2	1984.63286035287	0.0176169296781961	0.059127516824011	0.297948072648336	0.765742796541643	0.962615163636669	C57BL6J_F1_Control-BALBcJ_F1_Control
Babam1	514.456019262897	0.0276746547992194	0.104356690938365	0.265192912408123	0.790860854579374	0.967968646476432	C57BL6J_F1_Control-BALBcJ_F1_Control
Nat10	83.3885708412826	0.211747927294832	0.181324066062673	1.16778722148026	0.242892603826921	0.537448554337128	C57BL6J_F1_Control-BALBcJ_F1_Control
Cerk	2902.62147434565	0.0419122194210835	0.130811441079017	0.320401786536135	0.748663771416431	0.956675920775147	C57BL6J_F1_Control-BALBcJ_F1_Control
Tm2d2	447.036488144519	-0.0274092563465971	0.0946890302878817	-0.289466015897143	0.772224782614403	0.965114830381219	C57BL6J_F1_Control-BALBcJ_F1_Control
Slc43a2	2194.51138231125	0.0182376432040264	0.0781959938795685	0.233229891957313	0.815582895378764	0.972644140629805	C57BL6J_F1_Control-BALBcJ_F1_Control
Mtmr7	80.84423405644	0.771741643258844	0.21542048723581	3.58248954480386	0.000340335242022652	0.00226616546126029	C57BL6J_F1_Control-BALBcJ_F1_Control
Camk1d	1120.54555801217	0.0899148873282703	0.0728286955844408	1.23460796059458	0.216976444868763	0.50394052514845	C57BL6J_F1_Control-BALBcJ_F1_Control
Cmss1	44.8386795667845	0.183310478546549	0.214200588869072	0.855788863673926	0.392114576170026	0.72300599995416	C57BL6J_F1_Control-BALBcJ_F1_Control
